ID,name,STD_INTENSITY_CH1,SOLIDITY,STD_INTENSITY_CH2,STD_INTENSITY_CH3,QUALITY,POSITION_T,TOTAL_INTENSITY_CH3,TOTAL_INTENSITY_CH2,TOTAL_INTENSITY_CH1,CONTRAST_CH1,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_Y0,FRAME,CIRCULARITY,MEAN_INTENSITY_CH3,AREA,ELLIPSE_MAJOR,CONTRAST_CH3,CONTRAST_CH2,MEAN_INTENSITY_CH1,MAX_INTENSITY_CH2,MEAN_INTENSITY_CH2,MAX_INTENSITY_CH3,MAX_INTENSITY_CH1,MIN_INTENSITY_CH3,MIN_INTENSITY_CH2,MIN_INTENSITY_CH1,SNR_CH3,SNR_CH1,ELLIPSE_X0,SHAPE_INDEX,SNR_CH2,MEDIAN_INTENSITY_CH1,VISIBILITY,RADIUS,MEDIAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH3,POSITION_X,POSITION_Y,ELLIPSE_ASPECTRATIO,POSITION_Z,PERIMETER,ROI_N_POINTS,TRACK_ID,MEAN_INTENSITY_CH2_AVG,MEAN_INTENSITY_CH1_AVG,MEAN_INTENSITY_CH2_NORM,MEAN_INTENSITY_CH1_NORM,DISCRETE_PHASE_MAX,CELL_CYCLE_PERC,CELL_CYCLE_PERC_DTW,DTW_DISTANCE,DTW_DISTORTION,DTW_DISTORTION_REL,DTW_WARP,DTW_WARP_REL,CELL_CYCLE_PERC_DTW_POST,time,CELL_CYCLE_PERC_NORM
3968,ID3968,18.668102666042103,0.990503931041014,30.946739225656035,0.0,41827.0,14.0,250962.0,7404733.0,2846022.0,-0.0709959068861759,6.626940142236109,-0.1165491777474569,0.0500190267002413,14,0.5973940649556057,6.0,191.77859864900535,9.271300748590264,0.0810074274875909,0.1751397793604105,68.04269969158678,295.0,177.0323714347192,6.0,177.0,6.0,66.0,15.0,inf,-0.5570921453722245,0.0280417542681581,4.586426944688672,1.705151839395493,67.0,1,7.813131504617837,178.0,6.0,152.82593472634284,147.33486594863822,1.3990319136128302,0.0,63.51474380267774,524,27,180.9771431860082,66.53444431371685,0.16,0.05,G1,1.6007744958501462,5.069124423963134,0.0602028331145842,121.0,4.033333333333333,11.0,0.3666666666666666,,3.5,0.0506912442396313
4032,ID4032,16.199483153716237,0.9889907002188176,117.05941651271792,0.0,28926.0,14.0,665298.0,14472308.0,1957777.0,0.0181811279070614,5.369286070478309,0.5618584197863508,0.0383724364453664,14,0.5736831714965402,23.0,132.6269573366756,7.879301828089153,0.9889238164851278,0.6567432405037933,67.6822581760354,822.0,500.3217866279472,23.0,130.0,23.0,100.0,16.0,inf,0.1492105243039191,-0.0497127359588075,4.680248112555272,3.3885465769022747,67.0,1,6.497420387718472,519.0,23.0,129.68418109295064,27.55878297036871,1.4674766299772224,0.0,53.89950540184599,476,19,493.4135365613431,67.67248672063457,0.53,0.06,G1,10.777354618684058,2.534562211981567,0.0794694404186764,74.0,1.947368421052632,16.0,0.4210526315789473,,3.5,0.0253456221198156
3970,ID3970,16.28000610822735,0.9912730108784796,100.57605954222936,0.0,36859.0,14.0,258013.0,16433775.0,2563839.0,0.0124692123292584,6.286153146678297,0.3976563170573146,-0.0127638704921147,14,0.5954101614999203,7.0,169.00010442067776,8.550944057906028,0.1459816785416859,0.4125322914683481,69.55801839442199,743.0,445.8551507094604,7.0,128.0,7.0,96.0,18.0,inf,0.1052397548394571,-0.0206921789617482,4.594061565304449,2.589337921039861,69.0,1,7.334466852007355,461.0,7.0,141.5961059333489,93.90064333096736,1.360282490480602,0.0,59.72281879953277,516,33,437.83635990063135,69.38762074686505,0.47,0.06,G1,9.537441188757384,25.34562211981567,0.12686050831839,0.0,0.0,0.0,0.0,,3.5,0.2534562211981567
3971,ID3971,15.768035222916058,0.9903355580560133,111.9420673109062,0.0,32125.0,14.0,257000.0,15279717.0,2040634.0,-0.0118269516972248,6.343782161052612,0.072141060637773,-0.0213353915832801,14,0.6371282543153716,8.0,147.29451028281483,7.550187955539228,0.2939997683891465,0.3659612104231743,63.52168093385214,763.0,475.6332140077821,8.0,127.0,8.0,91.0,11.0,inf,-0.0964304547300024,0.0386265354265058,4.441109687107298,2.276698573902922,63.0,1,6.847284045781946,497.0,8.0,154.9476376691175,81.80212733247865,1.1901713778719096,0.0,53.89950540184586,416,26,488.2669840975332,63.006256544324,0.53,0.05,G1,10.777354618684058,8.870967741935484,0.0410740666959494,61.0,2.033333333333333,11.0,0.3666666666666666,,3.5,0.0887096774193548
4037,ID4037,15.705304914563326,0.99270091427994,137.08127845710237,0.0,39305.0,14.0,943320.0,22867980.0,2514418.0,-0.0031793978140327,8.315765765862338,-0.7792009826318218,-0.0196288195899496,14,0.6525580618277009,24.0,180.21511989621908,8.950809200809186,0.6571142148446741,0.4329771774936914,63.97196285459865,964.0,581.8084213204427,24.0,126.0,24.0,119.0,14.0,inf,-0.0259837102974494,1.6282838856664847,4.388290324606092,2.564824089605604,64.0,1,7.573919348842031,606.0,24.0,156.4917739341959,63.49444628491962,1.0763662003989831,0.0,58.91026344171598,286,37,572.8169243108658,65.14706234007897,0.63,0.05,G1,12.903690112150343,6.336405529953917,0.0409181308302991,68.0,2.3448275862068964,10.0,0.3448275862068966,,3.5,0.0633640552995391
4042,ID4042,16.820924640172667,0.9895802781679816,31.111476073723438,0.0,32053.0,14.0,801325.0,6091822.0,2397613.0,-0.02235171741975,5.953059719472753,1.2762119339413045,-0.1779662778175444,14,0.5818779431254257,25.0,146.96438717805657,7.972691178725343,0.8637372196224731,0.2676430957420347,74.8015162387296,294.0,190.0546594702524,25.0,148.0,25.0,71.0,20.0,inf,-0.2033381126904057,0.006761144912128,4.647174543957374,2.5795678156421125,74.0,1,6.839606520533015,190.0,25.0,97.16093573929778,68.95691863677106,1.339259398431075,0.0,56.33717147529619,482,15,192.2203138744688,74.59705385676546,0.17,0.08,G1,1.975401981380401,84.9078341013825,0.0310513447399724,119.0,3.216216216216216,17.0,0.4594594594594595,,3.5,0.8490783410138251
3981,ID3981,16.506487213638966,0.9912673011297396,58.47892925323851,0.0,46767.0,14.0,467670.0,12560848.0,3334792.0,0.0092267030501883,7.406607719334693,-0.546533713716192,0.0179815477739462,14,0.5761116111378644,10.0,214.42871166992708,9.10846023955884,1.0,0.513006004457646,71.30651955438664,486.0,268.5835738875703,10.0,136.0,10.0,82.0,18.0,inf,0.0789882306589374,-0.0162116288099828,4.670373547990407,3.1145250537781672,71.0,1,8.261645042374512,271.0,10.0,115.67139843510397,81.94192587914107,1.229774896243191,0.0,68.39007594957832,650,17,278.9380080127103,71.21264878557395,0.28,0.07,G1,5.28388115167445,73.50230414746544,0.0442011795261344,49.0,1.4,7.0,0.2,,3.5,0.7350230414746544
4066,ID4066,15.697388847692956,0.9812250142775556,116.61299785393024,0.0,27490.0,14.0,852190.0,13873182.0,1744828.0,-0.0083664423509999,5.415517072991941,2.066101356098142,-0.7548456427972009,14,0.5678000134594571,31.0,126.04283541399484,9.283579763042368,0.6499620515891864,0.3005931935265814,63.47137140778465,830.0,504.6628592215351,31.0,122.0,31.0,120.0,13.0,inf,-0.06822916697514,1.1552559011419834,4.704432404532746,2.000423947450248,63.0,1,6.3340887738419775,514.0,31.0,157.78944213964613,98.79344755561073,1.7142554695914596,0.0,52.81609825809019,282,36,481.733035500711,63.5308835753584,0.52,0.05,G1,10.570426313848202,10.138248847926269,0.0484665489289489,18.0,0.6206896551724138,18.0,0.6206896551724138,,3.5,0.1013824884792626
3986,ID3986,16.809202991389146,0.9902249649085092,113.15700592969922,0.0,39153.0,14.0,430683.0,17493513.0,2870546.0,-0.0092764589785305,6.704951028439341,2.140542779951532,-0.1692085948220578,14,0.5994024490446381,11.0,179.51819334172933,8.659405244388228,0.9679893988492572,0.6012819582793748,73.31611881592725,769.0,446.7987893647996,11.0,148.0,11.0,111.0,21.0,inf,-0.0816793148342756,-0.023831514503268,4.578736756050134,2.9653154338047982,73.0,1,7.559260260801026,460.0,11.0,91.4917935450476,41.03601886609622,1.2914941820841024,0.0,61.3479295151663,518,1,479.82916931746274,72.38728094424721,0.52,0.07,G1,10.570426313848202,6.336405529953917,0.0453495339369209,88.0,2.1463414634146343,16.0,0.3902439024390244,,3.5,0.0633640552995391
4050,ID4050,16.39332506720771,0.989813553463595,121.4151345778214,0.0,24341.0,14.0,657207.0,11081316.0,1703237.0,-0.0131291186928068,6.919213131192658,1.2439537799004063,1.9092081712694349,14,0.6171673778169333,27.0,111.6045346239378,7.468394506841754,0.6248556756850306,0.4375843977826986,69.97399449488518,738.0,455.253112033195,27.0,153.0,27.0,118.0,17.0,inf,-0.1135729355327269,0.0983533213632182,4.512356989106756,2.282646033561903,70.0,1,5.960270691314328,482.0,27.0,88.11181030317339,157.86734489990187,1.079370495638199,0.0,47.6699143252506,242,25,490.6648409932577,70.43123524875529,0.53,0.06,G1,10.777354618684058,70.96774193548387,0.0598315013373079,28.0,0.9333333333333332,10.0,0.3333333333333333,,3.5,0.7096774193548387
3990,ID3990,15.319860905811392,0.9912058788097812,111.28432730258145,0.0,37026.0,14.0,444312.0,16996258.0,2198256.0,-0.002370191618223,6.6334327592135,1.968862116945967,-0.4324709622663634,14,0.6261842345369315,12.0,169.7658066219924,8.582673195647367,0.4712366597240388,0.4156598426602984,59.37060444012316,772.0,459.0357586560795,12.0,113.0,12.0,92.0,9.0,inf,-0.0184145319555289,0.0591825995739634,4.4797509209952455,2.422265061531693,59.0,1,7.351063500184569,474.0,12.0,150.1187446520115,6.991262055246342,1.2938509376953389,0.0,58.36855986983831,446,28,473.7914811916166,59.75970037645938,0.51,0.04,G1,10.3638294479847,15.207373271889402,0.0818673150166183,1.0,0.0625,1.0,0.0625,,3.5,0.152073732718894
4055,ID4055,28.908981945132386,0.9911482815456932,20.134319676262272,0.0,24354.0,14.0,681912.0,2890362.0,3640420.0,0.2061900229221452,9.079533473198277,3.039540609129926,-0.5158472280890237,14,0.5243164077569545,28.0,111.66414018451913,14.166215204039029,0.6096142407085104,-0.2037938740025254,149.4793463086146,220.0,118.68120226656812,28.0,275.0,28.0,56.0,53.0,inf,1.767788493645691,8.822252694928007,4.895625719625978,-3.017453481177361,148.0,1,5.961862104489263,118.0,28.0,158.32650933935022,133.76278026020626,1.5602360237842667,0.0,51.7326911143345,346,45,121.9673599244102,142.9395673621222,0.09,0.26,S/G2/M,55.0,96.31336405529954,0.0703979826929942,625.0,23.14814814814815,25.0,0.925925925925926,,3.5,0.9631336405529954
3994,ID3994,15.8720507679572,0.9907772765285802,137.23022496656463,0.0,42058.0,14.0,546754.0,23949147.0,2765711.0,-0.030489659140842,6.255127136080642,2.678507046027531,0.0077818332578229,14,0.5687277415363,13.0,192.83774361010512,9.8288649800519,0.8044279529449555,0.6384296985891192,65.75945123401017,903.0,569.4314280279614,13.0,135.0,13.0,94.0,10.0,inf,-0.2605885057655684,0.0196556393216226,4.70059382324423,3.2337535858192696,65.0,1,7.834676778302445,598.0,13.0,130.30465260692978,144.11363401836445,1.5713293696873607,0.0,65.2752804112807,566,24,554.14916776581,65.92230494176191,0.61,0.05,G1,12.46557387151688,6.336405529953917,0.0534434142243731,289.0,9.32258064516129,17.0,0.5483870967741935,,3.5,0.0633640552995391
4059,ID4059,15.517117703552032,0.9924341168891486,18.49319003112788,0.0,33121.0,14.0,960509.0,3764316.0,2091148.0,-0.027155679276564,7.147907477918468,1.0313008207580718,1.689954812714111,14,0.634370920771514,29.0,151.86121323197247,8.875812901673628,0.6365338634104786,0.040315904484134,63.13662027112708,191.0,113.65345249237645,29.0,122.0,29.0,49.0,15.0,inf,-0.2271525383692844,0.2764009215560346,4.450751004639414,0.4763344210420472,63.0,1,6.952620045680731,113.0,29.0,107.00850237727362,156.7325798388869,1.2417358407468282,0.0,54.847486652632114,320,35,116.8201347375052,63.733247465024775,0.08,0.05,G1,0.0,3.8018433179723514,0.0709615248325642,290.0,10.357142857142858,18.0,0.6428571428571429,,3.5,0.0380184331797235
3999,ID3999,17.214186446264023,0.9911723240429456,119.97684605643316,0.0,45698.0,14.0,639772.0,23210124.0,3357450.0,0.0071499965402919,7.364951193838992,2.1055311489842263,0.0290774728982703,14,0.5906813074061055,14.0,209.52730057288963,9.018399054189604,0.7099687953119467,0.6036944980836149,73.47039257735568,829.0,507.9024027309729,14.0,165.0,14.0,120.0,20.0,inf,0.0605992891385217,0.0160330018088537,4.612414388697435,3.1871932762440776,73.0,1,8.166676876046548,524.0,14.0,69.20139849257895,116.61951335509718,1.2245022155386134,0.0,66.76496523394475,594,12,510.8805120954656,73.05726112709834,0.55,0.07,G1,11.192878845271023,15.207373271889402,0.0513512973910754,12.0,0.3636363636363636,6.0,0.1818181818181818,15.20737318554729,3.5,0.152073732718894
4048,ID4048,15.778767856281538,0.9933964068353374,79.61196095476777,0.0,44152.0,14.0,1147952.0,15905097.0,2764778.0,0.0007370697586033,7.979215529236757,1.2883742337835418,0.1174899055399124,14,0.6226102361089493,26.0,202.438823906828,9.340811795939688,0.7043181328918945,0.4329007224775617,62.61954158362022,600.0,360.2350289907592,26.0,127.0,26.0,75.0,8.0,inf,0.0058459540621058,1.0152712354915017,4.492590182946986,2.734071226074176,62.0,1,8.027345700601343,371.0,26.0,156.14363605518156,34.82141340242476,1.1706428735649372,0.0,63.92102148158617,446,30,359.0979925382118,62.60786755381746,0.37,0.04,G1,7.411105695293827,6.336405529953917,0.0535538374899135,65.0,2.1666666666666665,9.0,0.3,,3.5,0.0633640552995391
4129,ID4129,20.396587849345057,0.9932087991843644,23.370572381982743,0.0,28738.0,15.0,1034568.0,3962680.0,2181342.0,0.0030647030831355,7.359032788996992,1.975495712679321,1.7258976440860323,15,0.6454508970721469,36.0,131.76496922980664,7.7502280526906,0.5579169707671967,-0.0863187959646753,75.90444707356114,236.0,137.88990187208574,36.0,229.0,36.0,64.0,13.0,inf,0.0227404551785328,-0.0621081220344677,4.412384269675596,-1.1148175376633869,74.0,1,6.476271485859007,137.0,36.0,66.63823142322285,157.3849508130408,1.053158516195024,0.0,50.649283970578765,272,38,138.63790752116589,74.97282982774182,0.11,0.08,G1,0.0,93.77880184331798,0.0531097026139155,441.0,19.17391304347826,21.0,0.9130434782608696,,3.75,0.9377880184331798
4003,ID4003,20.824287269680333,0.9914193276128854,73.04778290092872,0.0,42288.0,15.0,296016.0,14853951.0,3154010.0,-0.0606925499217693,7.060905054939765,1.919175747857401,-0.0640809923760711,15,0.6065621581881676,7.0,193.89230352808343,8.802857542631308,-0.0029108265343873,0.2970997737810597,74.5840427544457,574.0,351.25688138479,7.0,182.0,7.0,101.0,12.0,-inf,-0.4628426664461672,-0.0848987848094437,4.551633402288773,2.202808457752011,73.0,1,7.85607007784027,361.0,7.0,147.86396446510926,117.3740454431698,1.2467038537039787,0.0,63.37931790970822,538,40,358.32667889960595,70.32098557002087,0.37,0.06,G1,7.411105695293827,70.96774193548387,0.0601441320676312,10.0,0.3448275862068966,4.0,0.1379310344827586,,3.75,0.7096774193548387
4068,ID4068,15.751891868379191,0.9909147250023064,109.01718400699924,0.0,37574.0,15.0,789054.0,18141380.0,2313791.0,0.0053550638256085,6.294214342238232,2.1266393243191484,-0.0438950803973071,15,0.5907752021479611,21.0,172.27841025265317,8.74407929007698,0.8076217312119858,0.5284085653846876,61.57957630276255,789.0,482.81737371586735,21.0,119.0,21.0,120.0,13.0,inf,0.0416465616659304,-0.0238583270879042,4.612047837540514,3.0623040681178053,61.0,1,7.40526307158945,498.0,21.0,145.80578451300323,10.435649210123708,1.3892248999845107,0.0,60.53537415734972,528,28,481.593955815113,60.75407753911556,0.52,0.04,G1,10.570426313848202,16.474654377880185,0.0818673150166183,1.0,0.0625,1.0,0.0625,,3.75,0.1647465437788018
4007,ID4007,16.4394503671297,0.9911314815837424,63.43067949582486,0.0,44871.0,15.0,358968.0,12683028.0,3226646.0,0.0050610547352696,7.315576393910367,2.3920821652933832,-0.0573801754690186,15,0.5753143718364552,8.0,205.73546991128987,8.870417730150681,0.8710867865519938,0.5051741954714527,71.90938468052863,491.0,282.65534532326,8.0,134.0,8.0,77.0,14.0,inf,0.0440531394972214,-0.0552661745284011,4.673608402269094,2.9911778008892145,72.0,1,8.092443018732437,285.0,8.0,109.6116974424828,80.36077901045518,1.2125384593802608,0.0,67.03581701988372,632,17,287.8390342218375,71.34042028765573,0.29,0.07,G1,5.537126299253487,74.76958525345623,0.0442011795261344,49.0,1.4,7.0,0.2,,3.75,0.7476958525345623
4073,ID4073,16.69154339527269,0.9894783508201556,104.79803474447144,0.0,33479.0,15.0,736538.0,15683440.0,2443778.0,0.019923210835206,5.68331315301106,0.6593344795123157,0.0066706977973763,15,0.5609789398286436,22.0,153.50265866952094,8.576822654434554,0.8666119256789719,0.5007980810329759,72.9943546700917,760.0,468.4560470742854,22.0,141.0,22.0,135.0,21.0,inf,0.1708498605737917,-0.0127710262121666,4.732947131969569,2.983225598229615,73.0,1,6.990093977194047,482.0,22.0,131.42177619372768,102.13551525018634,1.5091237142001392,0.0,58.63941165577708,538,32,479.6743415045622,72.81920841081967,0.52,0.07,G1,10.570426313848202,6.336405529953917,0.0412066896522689,169.0,5.28125,13.0,0.40625,,3.75,0.0633640552995391
4012,ID4012,15.972709000627551,0.9919151706115974,168.49261396202112,0.0,52572.0,15.0,473148.0,31994349.0,3464868.0,0.0006356768681588,8.212405497350064,2.952710341093126,0.0344995240412162,15,0.5992192616218507,9.0,241.0448869910705,9.327842927734238,0.3450200079027189,0.5072308979563027,65.90709883588222,1046.0,608.5815453092902,9.0,131.0,9.0,108.0,12.0,inf,0.0052425675593375,-0.046524290568385,4.579436585765713,2.431049593800225,66.0,1,8.759393274840008,637.0,9.0,150.74940025036676,67.86819604732203,1.1358234722754617,0.0,71.09859380896752,628,37,590.3335882352484,65.7931411872,0.65,0.05,G1,13.351702387991736,6.336405529953917,0.0409181308302991,68.0,2.3448275862068964,10.0,0.3448275862068966,,3.75,0.0633640552995391
4077,ID4077,15.539057988226922,0.9916083000589112,19.18698601971906,0.0,37872.0,15.0,871056.0,4545061.0,2420223.0,-0.0328731556852161,6.565535901697182,0.8219850273273949,0.0068766651222711,15,0.611773885247158,23.0,173.64475310290314,8.499090351215871,0.6569103556897231,0.0322215733230286,63.905339036755386,196.0,120.01111639205746,23.0,128.0,23.0,56.0,10.0,inf,-0.2795763366950942,-0.0531431717865053,4.532204157439826,0.3904977386108111,63.0,1,7.434570706947209,120.0,23.0,102.30993889422211,154.4148223576234,1.2945006285045015,0.0,59.722818799532746,494,35,120.79790956128475,64.6097526275608,0.09,0.05,G1,0.0,3.8018433179723514,0.0709615248325642,290.0,10.357142857142858,18.0,0.6428571428571429,,3.75,0.0380184331797235
4021,ID4021,16.582081127349984,0.9900318653484754,104.27774335495312,0.0,36351.0,15.0,436212.0,16751459.0,2564258.0,0.0143007688567685,6.317648604766789,0.2456266478948794,0.0425201320896623,15,0.6176313388352765,12.0,166.67090251488273,8.556406322122527,0.4847116685528544,0.4571796767729246,70.54160820885258,773.0,460.82525927759895,12.0,135.0,12.0,86.0,18.0,inf,0.1199579261733688,-0.0137706217911029,4.510661842724983,2.772990989210636,70.0,1,7.283748760745527,477.0,12.0,140.14256696379465,91.37504758886908,1.3543656599809226,0.0,58.23313397686866,450,33,487.2484920787203,70.30392801853841,0.53,0.06,G1,10.777354618684058,26.61290322580645,0.12686050831839,0.0,0.0,0.0,0.0,,3.75,0.2661290322580645
4017,ID4017,16.646062189710506,0.9908662307465032,130.49648542668118,0.0,38566.0,15.0,424226.0,21194110.0,2840584.0,0.0161400697200643,7.366791310965109,2.0516345704329817,-0.0270727802272105,15,0.6145943017934019,11.0,176.8267730293243,7.690472526969001,0.7406262095489229,0.6019462808084483,73.65513664886168,907.0,549.5542706010475,11.0,135.0,11.0,124.0,14.0,inf,0.1405637553716191,-0.0148254254578666,4.521792897127392,3.164838510104961,73.0,1,7.502380288762441,571.0,11.0,111.61285130229932,42.27724690975143,1.0439378831760997,0.0,60.12909647844111,506,5,553.2331618876873,73.54178182243867,0.61,0.07,G1,12.46557387151688,95.04608294930875,0.0433408389721002,1521.0,37.09756097560975,39.0,0.951219512195122,,3.75,0.9504608294930876
4084,ID4084,16.546249497260835,0.9858654102586898,127.61254114193318,0.0,33270.0,15.0,798480.0,17036017.0,2376435.0,-0.0091550214817508,6.888157336136669,-1.437185479664829,1.7699475017353117,15,0.6435652432127068,24.0,152.54438465709745,9.242727824102555,0.5016333139630008,0.4483404569264735,71.4287646528404,803.0,512.0534114818155,24.0,135.0,24.0,117.0,19.0,inf,-0.0797732381123847,-0.1136377411507875,4.418843710916788,2.4842149480724904,71.0,1,6.968241221296596,544.0,24.0,84.78790263098514,156.20430970852416,1.3418287900616517,0.0,54.57663486669318,276,25,517.1004026599214,70.8621733485109,0.56,0.07,G1,11.401818336330052,70.96774193548387,0.0598315013373079,28.0,0.9333333333333332,10.0,0.3333333333333333,,3.75,0.7096774193548387
4025,ID4025,15.661522608396783,0.9906705875569388,91.60120929697317,0.0,42953.0,15.0,558389.0,19230585.0,2691343.0,-0.0053217068662553,7.046107842266435,2.1602728095100576,-0.4421019949029774,15,0.6108683985950284,13.0,196.9413572039766,9.427076446459152,0.1410119528669409,0.3074200915052913,62.65785858962121,731.0,447.7122668963751,13.0,121.0,13.0,102.0,13.0,inf,-0.0428094719115011,0.0923621503679316,4.53556194344288,2.298501942968934,62.0,1,7.917599446579692,458.0,13.0,131.22950792592783,7.33319718161809,1.3379125976344497,0.0,63.65016969564728,492,10,434.2888162160537,62.286305022629584,0.46,0.04,G1,9.330013726436391,93.77880184331798,0.044491803202785,1157.0,28.21951219512195,35.0,0.8536585365853658,93.77421381594264,3.75,0.9377880184331798
4090,ID4090,17.325045428129954,0.983998538935952,130.1485026218479,0.0,35021.0,15.0,875525.0,17396077.0,2591923.0,-0.1017019476121642,6.08299541580999,1.931618733261712,-0.2465938404459274,15,0.5841158036981466,25.0,160.57279516309617,8.767628533408308,0.869123131241574,0.5963723403624019,74.01053653522172,843.0,496.7327317894977,25.0,187.0,25.0,112.0,19.0,inf,-0.9672928508624642,-0.1237727798572264,4.638263889092243,2.851654436936703,73.0,1,7.1492592730001245,507.0,25.0,86.806069698395,42.49200366448007,1.441334068840629,0.0,58.77483754874653,458,1,488.19518393571866,73.22484259468811,0.53,0.07,G1,10.777354618684058,6.336405529953917,0.0453495339369209,88.0,2.1463414634146343,16.0,0.3902439024390244,,3.75,0.0633640552995391
4093,ID4093,16.001732636169404,0.990059024541782,15.716086949441689,0.0,31870.0,15.0,828620.0,2946553.0,2165246.0,-0.0416565837369624,6.111459449116775,0.7084217954946843,0.0235353926074611,15,0.6195549483299088,26.0,146.1253242867956,7.762999857740475,0.9117169238388608,-0.0268521017943161,67.93994352055225,154.0,92.45538123627236,26.0,129.0,26.0,43.0,16.0,inf,-0.3691056170058406,0.0085853554982252,4.503653991851305,-0.3246513419763508,68.0,1,6.820053910512688,92.0,26.0,109.12260875030609,118.87728440409948,1.2702366631692827,0.0,54.44120897372375,426,22,94.02792185924449,67.77168986282514,0.05,0.06,G1,0.0,78.57142857142857,0.0417910645989324,34.0,1.0,8.0,0.2352941176470588,,3.75,0.7857142857142857
4030,ID4030,16.192025503505434,0.9920068350104424,84.18655201843177,0.0,52249.0,15.0,731486.0,21948156.0,3565120.0,0.009400841996053,8.044568663852854,2.3981585122830653,-0.0175799042888898,15,0.6141108483978512,14.0,239.56391806277975,9.54972314062769,0.936836475181408,0.5709135414998474,68.23326762234684,652.0,420.06844150127273,14.0,127.0,14.0,107.0,17.0,inf,0.0784924846754609,-0.0191017403136776,4.523572417927858,3.626814882778268,68.0,1,8.732443157118539,431.0,14.0,137.0452055315888,51.27842509698189,1.1871019491123294,0.0,70.01518666521184,580,23,421.2314633095471,67.82429860953528,0.45,0.06,G1,9.121916962173144,6.336405529953917,0.0496158748298634,20.0,0.5882352941176471,8.0,0.2352941176470588,,3.75,0.0633640552995391
4061,ID4061,16.126830907222583,0.9886591946865924,114.57593441361554,0.0,29771.0,15.0,595420.0,14953059.0,2036287.0,0.017136542757483,5.507383895459063,0.6687382283825356,0.0201457704969044,15,0.5758816007119142,20.0,136.5013187744649,7.913439166492052,0.9906189299696102,0.6290605992790567,68.39834066709214,788.0,502.2692889053105,20.0,126.0,20.0,98.0,16.0,inf,0.1429125869255834,-0.0312281367941032,4.671306141917126,3.385543953677584,68.0,1,6.591640102663164,522.0,20.0,124.4621977862092,26.973416182002754,1.4368780743642775,0.0,54.57663486669333,472,19,501.98868972004726,67.91515480895825,0.54,0.06,G1,10.98478208100778,3.8018433179723514,0.0794694404186764,74.0,1.947368421052632,16.0,0.4210526315789473,,3.75,0.0380184331797235
4015,ID4015,23.952634892202227,0.9919982483727776,13.146613810041911,0.0,49837.0,15.0,498370.0,3230509.0,5808230.0,0.2376775641646016,7.6725534823443295,0.3415779331676742,0.0029160539968707,15,0.5995977078708894,10.0,228.50479405337416,9.485830685637357,0.5253220539220337,-0.3573569922261861,116.54453518470211,128.0,64.82149808375304,10.0,215.0,10.0,23.0,32.0,inf,1.8687417341981585,-0.0316356431180206,4.5779911631712045,-5.4836237852233065,116.0,1,8.528501333035017,64.0,10.0,106.48717147995929,135.87375873712267,1.2363329506227156,0.0,69.20263130739508,606,34,66.35421503753454,118.56992480319784,0.02,0.19,S/G2/M,55.0,88.70967741935483,0.0353415373226399,324.0,10.451612903225806,18.0,0.5806451612903226,,3.75,0.8870967741935484
3997,ID3997,52.37022409785551,0.9912776246215028,25.39811937282537,0.0,43868.0,15.0,263208.0,6383820.0,9561538.0,0.4573253723736163,7.288986977784807,0.3076510298906152,-0.065156137134541,15,0.6292250462400333,6.0,201.13667166028088,9.013421362890872,0.9126264387861877,0.1896724426088925,217.96156651773504,247.0,145.52338834685875,6.0,399.0,6.0,63.0,56.0,inf,2.612126796876696,0.0710345841763746,4.468913322736426,1.826997988254708,219.0,1,8.00148680331165,145.0,6.0,67.6290029913262,138.33560941176884,1.2365808020184084,0.0,63.379317909708206,480,7,149.30245544203387,214.74378560443876,0.12,0.45,G1/S,49.20879683324898,95.04608294930875,0.0307508712911548,772.0,18.82926829268293,38.0,0.926829268292683,94.83351248579474,3.75,0.9504608294930876
4123,ID4123,15.826691140013184,0.9858669998611688,33.676962153554854,0.0,17753.0,15.0,603602.0,3880820.0,1121307.0,0.0016160519590107,5.097034441420748,-0.8796840749708053,-1.1899015872467789,15,0.6074861329409925,34.0,81.39827053854671,6.6192467991391695,0.5885754189208987,0.0936415924340502,63.16155016053624,334.0,218.6007998648116,34.0,123.0,34.0,100.0,12.0,inf,0.0128779487636309,0.2004005098671754,4.548170611540085,1.1115848152058772,63.0,1,5.090174282937885,219.0,34.0,118.58675534168208,3.8099278819489815,1.2986466690019305,0.0,41.03404556974699,276,2,221.28877105444613,63.238791231452645,0.21,0.05,G1,3.3206497039814167,13.940092165898616,0.0639923842353418,29.0,1.318181818181818,7.0,0.3181818181818182,,3.75,0.1394009216589861
3993,ID3993,15.847572423176148,0.9905893547151848,126.99779206623892,0.0,42684.0,15.0,213420.0,24081978.0,2844872.0,-0.0296157321432448,6.879968033935733,2.5812024068869084,0.0366489906966278,15,0.5968405206867959,5.0,195.7079806042543,9.130745226186695,0.6609486651006478,0.6777473855538007,66.64961109549246,908.0,564.1921563114985,5.0,137.0,5.0,100.0,15.0,inf,-0.2567104787230502,0.0756493535172416,4.58855331000679,3.589237110256568,66.0,1,7.89276789418007,597.0,5.0,125.31982613014335,141.61545339073487,1.3271493677221913,0.0,64.19187326752501,536,24,571.0056966306353,66.91195062446772,0.63,0.06,G1,12.903690112150343,6.336405529953917,0.0534434142243731,289.0,9.32258064516129,17.0,0.5483870967741935,,3.75,0.0633640552995391
